code,name,description,category,url,status
41147,Fonds central pour les interventions d'urgence,,41000,,active
41148,"Département des affaires politiques des Nations unies, fonds fiduciaire de soutien aux affaires politiques",,41000,,active
41149,Bureau de la coordination des activités de développement des Nations Unies,,41000,,active
41150,Institut des Nations unies pour la recherche sur le désarmement,,41000,,active
41300,Autres Nations Unies (contributions comptabilisables pour partie),,,,active
41301,Organisation des Nations Unies pour l'alimentation et l'agriculture,,41000,,active
41302,Organisation internationale du travail - contributions obligatoires,,41000,,active
41303,Union internationale des télécommunications,,41000,,active
41304,"Organisation des Nations Unies pour l’éducation, la science et la culture",,41000,,active
41305,Organisation des Nations Unies,,41000,,active
41306,Union postale universelle,,41000,,active
41307,Organisation mondiale de la santé - contributions obligatoires,,41000,,active
41308,Organisation mondiale de la propriété intellectuelle,,41000,,active
41309,Organisation météorologique mondiale,,41000,,active
41310,"Département des opérations de maintien de la paix des Nations unies [seulement MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, MINUAD, FINUL, FISNUA, MINUK, MINUL, UNMISS, ONUCI]. Notifier les contributions mission par mission au format SNPC++.",,41000,,active
41311,Fonds des Nations Unies pour la consolidation de la paix (Guichet un: contributions sans conditions),,41000,,active
41312,Agence internationale de l'énergie atomique - contributions obligatoires,,41000,,active
41313,Haut-Commissariat des Nations unies aux droits de l'homme (contributions extrabudgétaires uniquement),,41000,,active
41314,Commission économique des Nations unies pour l'Europe (contributions extrabudgétaires uniquement),,41000,,active
41315,Stratégie internationale des Nations Unies pour la prévention de catastrophes,,41000,,active
41316,Convention-cadre des Nations unies sur les changements climatiques,,41000,,active
41317,Fonds vert pour le climat,,47000,,active
41318,Mécanisme mondial,,41000,,active
41319,Organisation mondiale du tourisme,,41000,,active
41320,Banque de Technologies en faveur des Pays les Moins Avancés,,41000,,active
41501,,,41000,,active
41502,Le Bureau des Nations Unies pour les services d'appui aux projets,,41000,,active
41503,,,41000,,active
42000,Institutions de l'Union européenne,,,,active
42001,Commission européenne - partie du budget affectée au développement,,42000,,active
42003,Commission européenne - Fonds européen de développement,,42000,,active
42004,Banque européenne d'investissement,,42000,,active
42005,Facility for Euro-Mediterranean Investment and Partnership Trust Fund,,42000,,withdrawn
43000,Fonds monétaire international (FMI),,,,active
43001,Fonds monétaire international – Facilité pour la réduction de la pauvreté et pour la croissance,,43000,,withdrawn
43002,"Fonds monétaire international – Réduction de la pauvreté et croissance – Initiative d’allègement de la dette en faveur des pays pauvres très endettés [y compris Initiative PPTE, Facilité élargie de crédit (FEC) et sous-comptes (FEC-PPTE)]",,43000,,withdrawn
43003,Fonds monétaire international – Aide d’urgence après un conflit (EPCA) et aide d’urgence à la suite de catastrophes naturelles (ENDA) pour les membres pouvant bénéficier de la FRPC,,43000,,withdrawn
43004,Fonds monétaire international – Facilité pour la réduction de la pauvreté et pour la croissance – Initiative d’allègement de la dette multilatérale,,43000,,active
43005,Fonds monétaire international - Fonds fiduciaire pour l'allégement de la dette après une catastrophe,,43000,,active
43006,Fonds fiduciaire d’assistance et de riposte aux catastrophes,,43000,,active
44000,Groupe de la Banque mondiale (BM),,,,active
44001,Banque internationale pour la reconstruction et le développement,,44000,,active
44002,Association internationale de développement,,44000,,active
